id V1 win_mid pi_n winpi frac_utr frac_cds entropy ling_complex exp d_xy_n d_xy_meanm frac_GC
chr1 12210001 chr1 12215000 1483 0.00195140889678988 0.4516 0.3584 0.99911774436973 0.966001473108879 3 1466 0.00678953833796944 0.489049
chr1 12220001 NA NA NA NA NA NA NA NA NA 1690 0.0132804375112067 NA
chr1 12230001 chr1 12235000 2081 0.000769645219428977 0.186 0.2305 0.993574801995117 0.956240405862147 2 1904 0.00899743638714227 0.447845
chr1 12240001 chr1 12245000 1247 0.0027386940779082 0.2096 0.023 0.990261928515003 0.966435145349037 1 1088 0.012816916539343 0.419442
chr1 12250001 NA NA NA NA NA NA NA NA NA 1117 0.0134905232040416 NA
chr1 12260001 NA NA NA NA NA NA NA NA NA 828 0.012736317627622 NA
chr1 12270001 NA NA NA NA 0.1616 0.1087 0.982033668064665 0.954257904192853 1 715 0.0272622482412692 0.390139
chr1 12280001 chr1 12285000 1175 0.00380141843971631 0.0596 0.0745 0.975031317395469 0.955352410322776 3 924 0.024128108543693 0.369937
chr1 12290001 chr1 12295000 1295 0.000977400977400981 0.0803 0.0169 0.997750425078727 0.958656579771599 0 1175 0.0072865999248978 0.539254
chr1 12300001 chr1 12305000 1170 0.00582676582676583 0 0 0.960703247980581 0.944620743300452 0 946 0.0235592103456797 0.336634
chr1 1230001 chr1 1235000 1116 0.00208265450200934 0.0625 0.1566 0.990510877111809 0.861947670216354 3 786 0.0220525869380831 0.425943
chr1 12310001 chr1 12315000 1247 0.000772763723846322 0 0.0401 0.999576733636237 0.870001583247861 0 825 0.00303423848878394 0.508951
chr1 12320001 chr1 12325000 1167 0.00385164678223804 0.0723 0.3261 0.995695861927137 0.865506536060191 4 757 0.0164885312837757 0.551955
chr1 12330001 chr1 12335000 1311 0.000554746550169891 0.0924 0.0848 0.988133308806605 0.961058986308348 4 1087 0.0133771012795852 0.409941
chr1 12340001 NA NA NA NA 0 0 0.950827302327124 0.934467305931672 0 600 0.0678820346320346 0.324532
chr1 12350001 chr1 12355000 1512 0.00353363567649282 0 0 0.960129178002733 0.868438986446022 0 617 0.054319181628744 0.341134
chr1 12360001 chr1 12365000 1897 0.00205291106714406 0.0846 0.2572 0.997437047660579 0.968128532191559 4 1620 0.0190559697504142 0.470447
chr1 12370001 chr1 12375000 1385 0.00380130098541651 0.1077 0.0046 0.984854836699571 0.959592761115433 4 1324 0.0295180398654719 0.40044
chr1 12380001 NA NA NA NA NA NA NA NA NA 1793 0.0154089496671761 NA
chr1 12390001 chr1 12395000 1556 0.010385244575476 0.1919 0.0458 0.979638822375883 0.941178900124595 2 693 0.0260123234149208 0.385539
chr1 12400001 chr1 12405000 1170 0.00661367122905585 0.1486 0.1277 0.991666983233297 0.956963192929077 4 798 0.0247176382514728 0.424542
chr1 1240001 NA NA NA NA NA NA NA NA NA 306 0.0353306823895059 NA
chr1 12410001 chr1 12415000 1931 0.0025233009697018 0.1795 0.2362 0.993411862315037 0.965319988160059 2 1651 0.0254036444072786 0.432543
chr1 12420001 chr1 12425000 2435 0.00136212863112247 0.0506 0.1548 0.979973841712815 0.958078350118055 3 2070 0.0195411432367954 0.390439
chr1 12430001 chr1 12435000 1052 0.00213667827736269 0.1038 0.1157 0.995425914206057 0.870793207178308 4 366 0.049093392945852 0.444144
chr1 12440001 NA NA NA NA NA NA NA NA NA 331 0.0817312093747139 NA
chr1 12450001 chr1 12455000 1908 0.00131503716409377 0.0445 0.1378 0.984718109176648 0.961940098161367 4 1497 0.0343045398155619 0.40144
chr1 12460001 chr1 12465000 1350 0.00222377622377622 0.1683 0.0544 0.972636656401465 0.941034342711209 3 647 0.0398726724074483 0.363636
chr1 12470001 NA NA NA NA NA NA NA NA NA 1244 0.0242801812335574 NA
chr1 12480001 NA NA NA NA 0.1067 0.0916 0.987218315771875 0.962249864047195 1 NA NA 0.406741
chr1 12500001 NA NA NA NA 0 0 0.983248196636345 0.966525355943049 0 NA NA 0.062506
chr1 1250001 NA NA NA NA 0 0.0758 0.998901951849659 0.96110717211281 0 NA NA 0.479448
chr1 12510001 NA NA NA NA 0 0 0.963916061387137 0.941637333938912 0 NA NA 0.139314
chr1 12520001 NA NA NA NA 0.0149 0.1012 0.995944353197393 0.875474113897474 0 NA NA 0.447145
chr1 12530001 chr1 12535000 1370 0.0018867507188675 0.0681 0.1589 0.983355924113446 0.960859359404148 4 726 0.0270264629768762 0.39924
chr1 12540001 chr1 12545000 1192 0.000305064063453326 0.0477 0 0.960094549273628 0.948895512524867 4 829 0.0456574185765983 0.337034
chr1 12550001 chr1 12555000 1778 0.00753144493301974 0 0.158 0.984371384893116 0.950822944703347 1 NA NA 0.39644
chr1 12560001 chr1 12565000 1746 0.00299038494914783 0.0676 0.0487 0.981212256972394 0.949377370569487 3 652 0.0295245398773006 0.386839
chr1 12570001 NA NA NA NA NA NA NA NA NA 3129 0.0218828524197652 NA
chr1 12580001 NA NA NA NA NA NA NA NA NA 2305 0.0216206786705702 NA
chr1 12590001 chr1 12595000 1871 0.00090050694005798 0.1718 0.0961 0.9986272891597 0.882054918049714 4 1668 0.0277823195988664 0.469947
chr1 12600001 NA NA NA NA NA NA NA NA NA 1667 0.0145535028858364 NA
chr1 1260001 chr1 1265000 1452 0.000665748393021121 0.1451 0.2666 0.981080184404528 0.954374926860832 2 1371 0.0178977963441858 0.388639
chr1 12610001 chr1 12615000 1705 0.00323943895791403 0.1406 0.1259 0.995669214238285 0.956302359039313 3 1240 0.0244702206395755 0.453745
chr1 12620001 NA NA NA NA 0.2472 0.1042 0.987136913569707 0.862154180806906 2 394 0.0268112598061837 0.409041
chr1 12630001 chr1 12635000 2133 0.00130418105101649 0.2086 0.1703 0.997241815508236 0.967281838770298 2 1483 0.0213931045353837 0.457946
chr1 12640001 chr1 12645000 1823 0.00232716634252564 0.1398 0.1168 0.987339694022419 0.956901239751912 4 1188 0.0336343230282624 0.407741
chr1 12650001 chr1 12655000 1099 0.00487750041890169 0 0 0.956871935342313 0.943966793097039 0 NA NA 0.329433
chr1 12660001 NA NA NA NA NA NA NA NA NA 1399 0.0203407862092637 NA
chr1 12670001 chr1 12675000 2146 0.00365737089875021 0.1293 0.0901 0.987193627769225 0.961416937998637 0 1887 0.0287203787203787 0.406741
chr1 12680001 NA NA NA NA 0 0 0.985922962693003 0.953005073276841 0 NA NA 0.405741
chr1 12690001 chr1 12695000 1477 0.00820616981754421 0 0 0.976263720844757 0.953583302930385 0 414 0.0335380199510634 0.372837
chr1 12700001 NA NA NA NA NA NA NA NA NA 1970 0.0221469731622016 NA
chr1 1270001 chr1 1275000 1814 0.00122576798431264 0.048 0.4025 0.9863359528042 0.958002629568186 3 1494 0.0224238055563357 0.405241
chr1 12710001 NA NA NA NA 0.0227 0.0321 0.980471563204513 0.957782351604932 0 340 0.0568538324420677 0.388539
chr1 12720001 chr1 12725000 1320 0.00382849473758564 0 0 0.981369667059226 0.958204964250421 0 832 0.0529035267616998 0.318232
chr1 12740001 NA NA NA NA 0.0348 0.0115 0.984144136666818 0.947415058289259 0 NA NA 0.293429
chr1 12750001 chr1 12755000 2446 0.00325470386794998 0 0.1121 0.995334219498902 0.966992723943526 0 1987 0.0320577845238137 0.445445
chr1 12760001 chr1 12765000 1419 0.00281149435483474 0 0 0.984515933453421 0.959076484639054 0 493 0.0259105330099245 0.39734
chr1 12770001 NA NA NA NA 0 0 0.98793877094788 0.960708812507244 0 NA NA 0.211421
chr1 12780001 NA NA NA NA 0 0 0.991772065735814 0.964553778441467 0 NA NA 0.143014
chr1 12790001 chr1 12795000 1133 0.00607130439434058 0.0752 0.0344 0.979008214136297 0.941337224910684 0 231 0.0279417552144825 0.380138
chr1 12800001 chr1 12805000 1828 0.00237219017306545 0.1281 0.1198 0.996064276674345 0.965512731377907 4 1483 0.0176699564764298 0.455246
chr1 1280001 chr1 1285000 1807 0.000553403431101273 0.0938 0.1456 0.975185679779047 0.957279842501256 2 1359 0.0253372577875889 0.372137
chr1 12810001 chr1 12815000 1543 0.00316717199413246 0.0804 0.1862 0.983211066801141 0.957878723213855 3 1461 0.0265030999117241 0.393039
chr1 12820001 chr1 12825000 1574 0.00293404181587155 0.0584 0.2788 0.983632155718176 0.959000764089185 3 1285 0.00827732578705341 0.39754
chr1 12830001 chr1 12835000 1392 0.00427333681644027 0.0814 0.1096 0.993885862203161 0.964349388384468 4 1267 0.0169458994044629 0.436244
chr1 12840001 NA NA NA NA NA NA NA NA NA 2877 0.0167056208766323 NA
chr1 12850001 NA NA NA NA 0.0549 0.0783 0.98056702334554 0.960541016813669 4 658 0.0383458992881485 0.292629
chr1 12870001 NA NA NA NA 0.0246 0.0495 0.975114718669361 0.954091550312684 4 656 0.0445603684932953 0.223722
chr1 12880001 chr1 12885000 1904 0.00103132161955691 0.0577 0.0709 0.991436329060943 0.962896930564256 4 1310 0.0228036086051353 0.425043
chr1 12890001 NA NA NA NA NA NA NA NA NA 889 0.0189214984490575 NA
chr1 12900001 chr1 12905000 1168 0.0031452565699141 0 0 0.9794828794932 0.950609550426444 0 875 0.0439295371295371 0.382038
chr1 1290001 chr1 1295000 1851 0.000974264345415073 0.2263 0.1709 0.991018971073322 0.962986418486828 3 1593 0.0246068537028989 0.423842
chr1 12910001 chr1 12915000 1043 0.00318160586616963 0 0 0.96702815332862 0.944937392872631 0 551 0.0420585161964472 0.353935
chr1 12920001 chr1 12925000 2108 0.00149358863780116 0.0919 0.0594 0.97675865573342 0.958078350118055 2 2052 0.0262013408943234 0.373937
chr1 12930001 chr1 12935000 1744 0.00465184662432369 0 0 0.976588419482106 0.928905287359487 0 241 0.0593486734565573 0.375938
chr1 12940001 NA NA NA NA 0.181 0.0487 0.976330484370346 0.948076353849013 2 556 0.0570879659908437 0.375438
chr1 12950001 NA NA NA NA NA NA NA NA NA 1377 0.0218637329748441 NA
chr1 12960001 chr1 12965000 1708 0.00454594195811994 0.0078 0.0772 0.987695511690585 0.963543997081317 4 1001 0.0118340866592615 0.411341
chr1 12970001 chr1 12975000 1274 0.0103872318158032 0.0322 0 0.980484187331577 0.949769740691535 0 388 0.0356607310215558 0.384338
chr1 12980001 chr1 12985000 2180 0.00311390444417967 0.0922 0.1204 0.979725655407972 0.952392425191539 2 1745 0.0222369893716599 0.392339
chr1 12990001 NA NA NA NA NA NA NA NA NA 1937 0.0113027138065858 NA
chr1 13000001 chr1 13005000 1481 0.00207276405790923 0.1175 0.178 0.993774352003195 0.967550302538015 4 547 0.0197749234312306 0.437644
chr1 1300001 NA NA NA NA NA NA NA NA NA 2418 0.0133781988620698 NA
chr1 130001 chr1 135000 1456 0.000455313916852378 0.1521 0.089 0.98840988671137 0.964459527366095 3 1409 0.0179966118575061 0.411141
chr1 13010001 NA NA NA NA NA NA NA NA NA 2274 0.0258724894278984 NA
chr1 13020001 NA NA NA NA 0.0465 0.022 0.971037910918738 0.954843017532749 2 420 0.0333333333333333 0.361236
chr1 13030001 chr1 13035000 1246 0.00556147971878309 0.0365 0.2438 0.991184006724956 0.955435014558997 3 1025 0.0108740365325731 0.424242
chr1 13040001 chr1 13045000 1609 0.00169124432642145 0.0621 0.4141 0.989740635960836 0.956550171747975 3 1311 0.0111550285463329 0.418242
chr1 13050001 NA NA NA NA 0.0764 0.0095 0.93265736812181 0.928602405160011 0 222 0.0468877968877969 0.288229
chr1 13060001 chr1 13065000 2768 0.00320426201929092 0.1084 0.2903 0.992905367945192 0.96544389451439 4 2629 0.025494715757173 0.441644
chr1 13070001 NA NA NA NA NA NA NA NA NA 1707 0.0214695283236584 NA
chr1 13080001 NA NA NA NA 0.1022 0.0835 0.976805962822402 0.937330919453986 3 429 0.0425937698664971 0.374637
chr1 13090001 chr1 13095000 1323 0.00286556477032667 0.1997 0.1536 0.993177663362225 0.965960170990769 4 1046 0.0299297579412302 0.436044
chr1 13100001 chr1 13105000 1544 0.00186842518448736 0.0492 0.1726 0.981342250038703 0.959496389506509 4 1116 0.0259819556190524 0.39854
chr1 1310001 chr1 1315000 2457 0.00132308337436543 0.0659 0.3867 0.998723287399789 0.966256169503893 2 1877 0.0180373258423338 0.475948
chr1 13110001 NA NA NA NA 0.051 0 0.94973802652685 0.935245162489416 0 622 0.0507241686502137 0.316432
chr1 13120001 NA NA NA NA 0 0 0.976098817406387 0.93357242670595 0 422 0.0448800804251041 0.374837
chr1 13130001 NA NA NA NA 0 0 0.983095475151642 0.953577630868467 0 NA NA 0.181618
chr1 13140001 chr1 13145000 1281 0.00223728912253503 0.0228 0.0842 0.983695328085775 0.959440187392393 4 716 0.0207804299983071 0.366337
chr1 13150001 NA NA NA NA NA NA NA NA NA 1206 0.0184368561234233 NA
chr1 13160001 NA NA NA NA NA NA NA NA NA 1376 0.0405380109231853 NA
chr1 13170001 NA NA NA NA NA NA NA NA NA 1717 0.0161266126612661 NA
chr1 13180001 NA NA NA NA NA NA NA NA NA 1676 0.00781782855171877 NA
chr1 13190001 NA NA NA NA 0.0681 0.0224 0.98280140695689 0.867819454674367 0 835 0.0542462926295262 0.391539
chr1 13200001 NA NA NA NA NA NA NA NA NA 2416 0.0200010668139807 NA
chr1 1320001 chr1 1325000 1713 0.00167711253525614 0.13 0.2699 0.992051479251109 0.958787369812282 4 927 0.0349997898541588 0.430743
chr1 13210001 chr1 13215000 2294 0.000483169838008548 0.1629 0.3234 0.991175992464349 0.96042568716399 2 2138 0.0186706417997344 0.427343
chr1 13220001 chr1 13225000 1062 0.00258802716429835 0.0778 0.0601 0.971101999934155 0.949811042809645 2 702 0.0385370802037469 0.360336
chr1 13230001 chr1 13235000 1802 0.00600381860093291 0.0671 0.0499 0.957838463624085 0.943946142037984 0 693 0.0520136429227338 0.330933
chr1 13240001 chr1 13245000 2316 0.00125940553401693 0.1424 0.3552 0.998663311308168 0.965726125654811 4 1712 0.0241346902707884 0.481948
chr1 13250001 chr1 13255000 1032 0.00395818651632605 0 0 0.966362745385214 0.936938549331938 0 154 0.0720188902007084 0.349935
chr1 13260001 NA NA NA NA 0.0029 0.0379 0.982339977416086 0.953287304417262 0 365 0.0333540888335409 0.394839
chr1 13270001 NA NA NA NA NA NA NA NA NA 1167 0.0148914781305527 NA
chr1 13280001 chr1 13285000 1698 0.00429519440120147 0 0 0.980008807925359 0.944751533341135 0 1458 0.0267438322993879 0.388439
chr1 13290001 NA NA NA NA NA NA NA NA NA 2584 0.0168058141548854 NA
chr1 13300001 chr1 13305000 1475 0.00407876868893818 0.321 0.0275 0.995266034378791 0.964308086266357 1 1423 0.0357283557388968 0.446145
chr1 1330001 chr1 1335000 2084 0.00115308555807596 0.1561 0.1086 0.992160229183942 0.961898796043257 4 1759 0.0209873033920788 0.427843
chr1 13310001 NA NA NA NA 0 0.1229 0.994523373987677 0.948661467188909 1 157 0.0830438139355337 0.491549
chr1 13320001 NA NA NA NA 0 0.0187 0.994063672242112 0.889000557578595 0 365 0.0795577025714012 0.438544
chr1 13330001 chr1 13335000 1261 0.00177588734289765 0.0446 0.0901 0.976467087167991 0.944386697964494 3 1025 0.0268282124379685 0.373437
chr1 13340001 NA NA NA NA 0.0809 0.0606 0.966163705969184 0.947387985213842 4 170 0.0176470588235294 0.349135
chr1 13350001 chr1 13355000 1773 0.0016390640756123 0 0.3572 0.992569646185467 0.965726125654811 4 1632 0.0238153594771242 0.440944
chr1 13360001 chr1 13365000 1763 0.00256621805118685 0.1652 0.0759 0.99392372520843 0.960687267245355 4 1350 0.0181200897867565 0.435544
chr1 13370001 NA NA NA NA NA NA NA NA NA 1445 0.019817552689525 NA
chr1 13380001 NA NA NA NA 0.0784 0.0875 0.971999564378095 0.952984422217786 2 252 0.0529873565587851 0.361836
chr1 13390001 NA NA NA NA NA NA NA NA NA 1989 0.0201544098602922 NA
chr1 13400001 NA NA NA NA 0 0 0.943287801448753 0.944200993280748 0 NA NA 0.026403
chr1 1340001 chr1 1345000 2370 0.000801589409184346 0.169 0.2686 0.985163581103022 0.95966159797895 3 1894 0.0158942606144296 0.405141
chr1 13410001 NA NA NA NA 0 0 0.965056315812472 0.946437210588154 0 166 0.0936051899907322 0.166217
chr1 13420001 chr1 13425000 1309 0.00186765106551202 0.0799 0.037 0.991277945133091 0.962174143497326 4 1106 0.0103440862934534 0.426043
chr1 13430001 chr1 13435000 1650 0.00145779473052201 0.1121 0.13 0.978286018664198 0.953886185129861 4 1129 0.0196298682126849 0.379938
chr1 13440001 NA NA NA NA 0 0 0.998158025636771 0.958167034215902 0 NA NA 0.240124
chr1 13450001 NA NA NA NA 0 0.0781 0.983894875103611 0.95626897407849 0 NA NA 0.226223
chr1 13460001 chr1 13465000 2078 0.00769644215265005 0 0 0.995652185130998 0.919798170316168 0 NA NA 0.450145
chr1 13480001 chr1 13485000 1303 0.00673915493562462 0 0 0.963039627497218 0.941901687191525 0 NA NA 0.341634
chr1 13490001 chr1 13495000 1308 0.00700815494393476 0 0.044 0.990882620879278 0.939781511795197 0 NA NA 0.423442
chr1 13500001 chr1 13505000 2280 0.00104199893673578 0.0808 0.0437 0.997885818938774 0.954065160975005 1 1626 0.0220177526450589 0.463446
chr1 1350001 chr1 1355000 1968 0.000911554570091153 0.1171 0.2526 0.992270125027381 0.965313104473708 3 1599 0.028540565125931 0.427143
chr1 13510001 chr1 13515000 2030 0.00249245007865698 0 0 0.973657104311253 0.950905548939568 0 1078 0.0279449987242195 0.367037
chr1 13520001 chr1 13525000 2804 0.000716235737633741 0 0.1415 0.997259593156092 0.964039622498641 0 2188 0.0221530830534487 0.457046
chr1 13530001 chr1 13535000 2413 0.00152824106408856 0 0 0.992699568982405 0.958064582745352 0 1990 0.0275150226657764 0.431343
chr1 13540001 chr1 13545000 1600 0.00103205128205128 0 0 0.981080426056168 0.959634063233543 0 995 0.0304816623912101 0.386239
chr1 13550001 chr1 13555000 1855 0.00216726669556858 0.2369 0.0493 0.97213249070047 0.951965636637732 1 1500 0.0232515151515152 0.362136
chr1 13560001 chr1 13565000 2541 0.00565365370560177 0 0 0.97524165384099 0.949838577555052 0 514 0.0561695114224297 0.378838
chr1 13570001 chr1 13575000 2259 0.00540495361212492 0 0 0.965874002669155 0.951132710589175 0 NA NA 0.347735
chr1 13580001 chr1 13585000 1920 0.00361196095571095 0 0 0.977316833031001 0.943457400307012 0 694 0.0666509283223981 0.376038
chr1 13590001 chr1 13595000 2473 0.000214437133159333 0.1084 0.2585 0.994324180462252 0.966373192171872 3 2420 0.0127175682444277 0.438844
chr1 13600001 NA NA NA NA NA NA NA NA NA 1394 0.0292259032215991 NA
chr1 1360001 NA NA NA NA 0 0.0473 0.977420334851589 0.953108328572117 0 336 0.0182823129251701 0.376638
chr1 13610001 chr1 13615000 2693 0.000978969044323669 0.0586 0.2159 0.989869587755937 0.957259191442201 4 2458 0.0102664151687748 0.419642
chr1 13620001 NA NA NA NA NA NA NA NA NA 1264 0.0420695206692042 NA
chr1 13630001 NA NA NA NA 0 0.0847 0.968018205132756 0.934722002326686 1 NA NA 0.353935
chr1 13640001 chr1 13645000 1965 0.00319163448934441 0.1284 0.29 0.996144655539734 0.965127244942211 2 1120 0.0254574592074592 0.452045
chr1 13650001 chr1 13655000 1491 0.00356075849033596 0.2692 0.2768 0.998875016799689 0.964108459362158 4 1297 0.0197986028363823 0.474147
chr1 13660001 NA NA NA NA 0.027 0 0.983776631689021 0.950905548939568 0 313 0.0513844515441959 0.39834
chr1 13670001 chr1 13675000 1978 0.0016101357355149 0.0761 0.2019 0.990017040832432 0.963784926103627 3 1429 0.0209968827533558 0.419942
chr1 13680001 chr1 13685000 1916 0.000695894224077938 0.1279 0.0842 0.992996619149953 0.962442607265043 3 1622 0.02147554459515 0.447145
chr1 13690001 chr1 13695000 1279 0.00208259293482124 0.1542 0.0928 0.964419949670209 0.948709652993371 2 970 0.047228098362119 0.346535
chr1 13700001 NA NA NA NA NA NA NA NA NA 1438 0.0234442076236235 NA
chr1 1370001 chr1 1375000 2350 0.00108593534125449 0.0772 0.0404 0.996901790456139 0.963509578649558 2 1947 0.0181064441465058 0.454845
chr1 13710001 NA NA NA NA NA NA NA NA NA 985 0.0218197200430703 NA
chr1 13720001 chr1 13725000 1418 0.00260289780741121 0.1323 0.191 0.990342823052969 0.958174721726979 4 1186 0.017117452530606 0.426643
chr1 13730001 NA NA NA NA NA NA NA NA NA 1910 0.025424514403572 NA
chr1 13740001 NA NA NA NA 0.2689 0.1237 0.989889725508599 0.958670347144303 1 757 0.0254745034797875 0.417442
chr1 13750001 NA NA NA NA 0 0 0.982900850413293 0.958897508793909 0 486 0.0261757789535567 0.391639
chr1 13760001 NA NA NA NA 0.0636 0.0557 0.981990591501671 0.956584590179733 4 281 0.0418742586002372 0.389439
chr1 13770001 chr1 13775000 1888 0.00184319564616175 0.1965 0.2701 0.997781062878766 0.964872548547198 3 1533 0.0181002950083185 0.463746
chr1 13780001 NA NA NA NA 0.1707 0.1802 0.997217264989278 0.963268649627248 4 719 0.0182113204366334 0.465147
chr1 13790001 chr1 13795000 1094 0.002734559772951 0.4258 0.0957 0.99893842567396 0.965072175451398 1 1038 0.0150989023821394 0.474547
chr1 13800001 NA NA NA NA NA NA NA NA NA 1197 0.0254134615036871 NA
chr1 1380001 chr1 1385000 2666 0.000473982131896609 0.3105 0.0904 0.988495316705351 0.962883163191552 2 2052 0.0194821017189438 0.413241
chr1 13810001 chr1 13815000 1655 0.00251746239661648 0.2107 0.0163 0.986693562365352 0.959517040565564 1 1245 0.0383932934535344 0.40474
chr1 13820001 chr1 13825000 1736 0.00180811891641385 0.2259 0.5379 0.998011117466509 0.961754238629871 3 1587 0.00592410634943716 0.468847
